trace_id,t,throughput_kbps
norway_1164,10,7580.32
norway_1164,11,7592.0
norway_1164,12,7860.639999999999
norway_1164,13,7264.960000000001
norway_1164,14,7778.88
norway_1164,15,7183.2
norway_1164,16,7533.6
norway_1164,17,7510.24
norway_1164,18,7311.68
norway_1164,19,7475.2
norway_1164,20,7066.4
norway_1164,21,2172.48
norway_1164,22,17520.0
norway_1165,0,3772.6400000000003
norway_1165,1,5501.280000000001
norway_1165,2,6015.2
norway_1165,3,6494.08
norway_1165,4,7451.839999999999
norway_1165,5,7440.160000000001
norway_1165,6,7405.12
norway_1165,7,7346.719999999999
norway_1165,8,7486.88
norway_1165,9,7627.039999999999
norway_1165,10,7545.280000000001
norway_1165,11,7183.2
norway_1165,12,7311.68
norway_1165,13,7697.12
norway_1165,14,7475.2
norway_1165,15,7650.4
norway_1165,16,6984.639999999999
norway_1165,17,7008.0
norway_1165,18,7451.839999999999
norway_1165,19,7288.32
norway_1165,20,7124.8
norway_1165,21,6112.533333333333
norway_1166,0,4707.04
norway_1166,1,6283.84
norway_1166,2,6844.4800000000005
norway_1166,3,7650.4
norway_1166,4,7813.92
norway_1166,5,7510.24
norway_1166,6,7078.08
norway_1166,7,7323.360000000001
norway_1166,8,7720.4800000000005
norway_1166,9,7603.68
norway_1166,10,7463.5199999999995
norway_1166,11,7229.92
norway_1166,12,7241.6
norway_1166,13,7229.92
norway_1166,14,7813.92
norway_1166,15,7965.76
norway_1166,16,7627.039999999999
norway_1166,17,7054.719999999999
norway_1166,18,7568.639999999999
norway_1166,19,7790.56
norway_1166,20,6622.56
norway_1166,21,7335.039999999999
norway_1166,22,7638.719999999999
norway_1166,23,5372.8
norway_1167,0,5840.0
norway_1167,1,7335.039999999999
norway_1167,2,7767.2
norway_1167,3,7405.12
norway_1167,4,7393.44
norway_1167,5,7241.6
norway_1167,6,7720.4800000000005
norway_1167,7,7393.44
norway_1167,8,7054.719999999999
norway_1167,9,6961.280000000001
norway_1167,10,7428.4800000000005
norway_1167,11,7743.839999999999
norway_1167,12,7475.2
norway_1167,13,7673.76
norway_1167,14,7335.039999999999
norway_1167,15,7440.160000000001
norway_1167,16,7732.160000000001
norway_1167,17,6926.24
norway_1167,18,7662.08
norway_1167,19,7393.44
norway_1167,20,7300.0
norway_1167,21,7358.4
norway_1167,22,7111.822222222222
norway_1196,0,4882.24
norway_1196,1,5489.6
norway_1196,2,5676.4800000000005
norway_1196,3,5618.08
norway_1196,4,5220.96
norway_1196,5,5232.64
norway_1196,6,5769.92
norway_1196,7,5559.68
norway_1196,8,5524.64
norway_1196,9,5559.68
norway_1196,10,5302.719999999999
norway_1196,11,5150.88
norway_1196,12,5536.32
norway_1196,13,5419.5199999999995
norway_1196,14,5559.68
norway_1196,15,5419.5199999999995
norway_1196,16,5419.5199999999995
norway_1196,17,5524.64
norway_1196,18,5688.16
norway_1196,19,5559.68
norway_1196,20,5279.36
norway_1196,21,5466.24
norway_1196,22,5571.36
norway_1196,23,4905.599999999999
norway_1197,0,4823.84
norway_1197,1,5559.68
norway_1197,2,5361.12
norway_1197,3,5185.92
norway_1197,4,5267.68
norway_1197,5,5361.12
norway_1197,6,5396.16
norway_1197,7,4695.36
norway_1197,8,5466.24
norway_1197,9,5396.16
norway_1197,10,5337.76
norway_1197,11,5220.96
norway_1197,12,5244.32
norway_1197,13,5045.76
norway_1197,14,5232.64
norway_1197,15,5361.120000000001
norway_1197,16,5384.4800000000005
norway_1197,17,5548.0
norway_1197,18,5302.719999999999
norway_1197,19,5291.04
norway_1197,20,5372.8
norway_1197,21,5384.4800000000005
norway_1197,22,4774.200000000001
norway_1198,0,4765.4400000000005
norway_1198,1,5419.5199999999995
norway_1198,2,5291.04
norway_1198,3,4858.88
norway_1198,4,5279.36
norway_1198,5,5548.0
norway_1198,6,5489.6
norway_1198,7,5291.04
norway_1198,8,5477.92
norway_1198,9,5512.96
norway_1198,10,5291.04
norway_1198,11,5256.0
norway_1198,12,5127.5199999999995
norway_1198,13,5080.8
norway_1198,14,5244.32
norway_1198,15,5256.0
norway_1198,16,5407.84
norway_1198,17,5512.96
norway_1198,18,5407.84
norway_1198,19,5548.0
norway_1198,20,5407.84
norway_1198,21,5220.96
norway_1198,22,5150.88
norway_1198,23,5005.714285714285
norway_1199,0,4298.24
norway_1199,1,4765.4400000000005
norway_1199,2,5337.76
norway_1199,3,5407.84
norway_1199,4,5022.4
norway_1199,5,4917.280000000001
norway_1199,6,5256.0
norway_1199,7,5267.68
norway_1199,8,4975.68
norway_1199,9,5407.84
norway_1199,10,5653.12
norway_1199,11,5431.2
norway_1199,12,5618.08
norway_1199,13,5466.24
norway_1199,14,5676.4800000000005
norway_1199,15,5384.4800000000005
norway_1199,16,1016.1599999999999
norway_1199,17,0.0
norway_1199,18,14962.079999999998
norway_1199,19,5314.4
norway_1199,20,4742.08
norway_1199,21,5641.4400000000005
norway_1199,22,5512.96
norway_1199,23,4970.488888888889
norway_1228,0,5197.6
norway_1228,1,4940.64
norway_1228,2,8339.52
norway_1228,3,9215.52
norway_1228,4,9659.36
norway_1228,5,9916.32
norway_1228,6,8993.6
norway_1228,7,10336.8
norway_1228,8,9238.880000000001
norway_1228,9,9764.48
norway_1228,10,10044.8
norway_1228,11,9729.439999999999
norway_1228,12,9916.32
norway_1228,13,10114.880000000001
norway_1228,14,9694.4
norway_1228,15,9332.32
norway_1228,16,9052.0
norway_1228,17,10009.76
norway_1228,18,9484.16
norway_1228,19,9671.039999999999
norway_1228,20,9227.2
norway_1228,21,8316.16
norway_1229,0,3936.16
norway_1229,1,6692.639999999999
norway_1229,2,7463.5199999999995
norway_1229,3,8491.36
norway_1229,4,8771.68
norway_1229,5,9998.08
norway_1229,6,9682.72
norway_1229,7,9904.64
norway_1229,8,10126.560000000001
norway_1229,9,9519.2
norway_1229,10,8981.92
norway_1229,11,8129.280000000001
norway_1229,12,9542.560000000001
norway_1229,13,9355.68
norway_1229,14,9028.64
norway_1229,15,8316.16
norway_1229,16,9273.92
norway_1229,17,8689.92
norway_1229,18,8538.08
norway_1229,19,9495.84
norway_1229,20,8946.880000000001
norway_1229,21,7755.5199999999995
norway_1230,0,5454.5599999999995
norway_1230,1,8292.8
norway_1230,2,9460.8
norway_1230,3,9472.48
norway_1230,4,9869.6
norway_1230,5,9998.08
norway_1230,6,10161.6
norway_1230,7,9892.960000000001
norway_1230,8,9110.4
norway_1230,9,6248.8
norway_1230,10,7685.44
norway_1230,11,9110.4
norway_1230,12,9367.36
norway_1230,13,9951.36
norway_1230,14,9892.96
norway_1230,15,9332.32
norway_1230,16,8421.28
norway_1230,17,10196.640000000001
norway_1230,18,7113.12
norway_1230,19,0.0
norway_1230,20,17940.480000000003
norway_1230,21,8187.68
norway_1230,22,4496.8
norway_1231,0,8374.560000000001
norway_1231,1,9554.24
norway_1231,2,9636.0
norway_1231,3,9355.68
norway_1231,4,9040.32
norway_1231,5,9998.08
norway_1231,6,9624.32
norway_1231,7,10114.880000000001
norway_1231,8,6587.5199999999995
norway_1231,9,12462.560000000001
norway_1231,10,9764.48
norway_1231,11,9904.640000000001
norway_1231,12,9028.64
norway_1231,13,9005.28
norway_1231,14,8760.0
norway_1231,15,9390.72
norway_1231,16,9425.76
norway_1231,17,9379.039999999999
norway_1231,18,9881.28
norway_1231,19,9273.92
norway_1231,20,8888.48
norway_1276,0,5793.280000000001
norway_1276,1,7276.639999999999
norway_1276,2,6856.160000000001
norway_1276,3,7346.719999999999
norway_1276,4,8199.36
norway_1276,5,7124.8
norway_1276,6,7008.0
norway_1276,7,7697.12
norway_1276,8,7428.4800000000005
norway_1276,9,7428.4800000000005
norway_1276,10,6914.56
norway_1276,11,7393.44
norway_1276,12,7533.6
norway_1276,13,7732.160000000001
norway_1276,14,7837.280000000001
norway_1276,15,7720.4800000000005
norway_1276,16,7592.0
norway_1276,17,8012.4800000000005
norway_1276,18,6937.92
norway_1276,19,7720.4800000000005
norway_1276,20,6751.039999999999
norway_1276,21,2674.72
norway_1276,22,36266.4
norway_1277,0,6026.88
norway_1277,1,7393.44
norway_1277,2,8024.160000000001
norway_1277,3,8059.2
norway_1277,4,7556.960000000001
norway_1277,5,6961.280000000001
norway_1277,6,7054.719999999999
norway_1277,7,7440.160000000001
norway_1277,8,5816.64
norway_1277,9,9437.439999999999
norway_1277,10,7638.719999999999
norway_1277,11,7568.639999999999
norway_1277,12,4730.4
norway_1277,13,10441.92
norway_1277,14,8199.36
norway_1277,15,7778.88
norway_1277,16,7323.360000000001
norway_1277,17,7697.12
norway_1277,18,8105.92
norway_1277,19,7790.56
norway_1277,20,7440.160000000001
norway_1277,21,5256.0
norway_1278,0,6540.8
norway_1278,1,7767.2
norway_1278,2,7638.719999999999
norway_1278,3,7802.24
norway_1278,4,8024.160000000001
norway_1278,5,7521.92
norway_1278,6,7194.88
norway_1278,7,6867.839999999999
norway_1278,8,7241.6
norway_1278,9,7510.24
norway_1278,10,7440.160000000001
norway_1278,11,8432.96
norway_1278,12,7767.2
norway_1278,13,7919.039999999999
norway_1278,14,8059.2
norway_1278,15,7568.639999999999
norway_1278,16,7498.56
norway_1278,17,7311.68
norway_1278,18,7919.039999999999
norway_1278,19,7802.24
norway_1278,20,7732.160000000001
norway_1278,21,6540.799999999999
norway_1279,0,6272.160000000001
norway_1279,1,7615.360000000001
norway_1279,2,7907.360000000001
norway_1279,3,7475.2
norway_1279,4,7428.4800000000005
norway_1279,5,7732.160000000001
norway_1279,6,7335.039999999999
norway_1279,7,8000.8
norway_1279,8,7848.960000000001
norway_1279,9,7837.280000000001
norway_1279,10,7884.0
norway_1279,11,7358.4
norway_1279,12,8047.5199999999995
norway_1279,13,7919.039999999999
norway_1279,14,7440.160000000001
norway_1279,15,7475.2
norway_1279,16,7860.639999999999
norway_1279,17,7720.4800000000005
norway_1279,18,7393.44
norway_1279,19,7556.960000000001
norway_1279,20,7790.56
norway_1279,21,7446.0
norway_1300,0,3387.2
norway_1300,1,6447.36
norway_1300,2,7241.6
norway_1300,3,7148.160000000001
norway_1300,4,7451.839999999999
norway_1300,5,7463.5199999999995
norway_1300,6,6949.6
norway_1300,7,7043.039999999999
norway_1300,8,7416.8
norway_1300,9,7510.24
norway_1300,10,7323.360000000001
norway_1300,11,7136.4800000000005
norway_1300,12,7241.6
norway_1300,13,7592.0
norway_1300,14,7358.4
norway_1300,15,7078.08
norway_1300,16,6961.280000000001
norway_1300,17,7475.2
norway_1300,18,7300.0
norway_1300,19,7615.360000000001
norway_1300,20,7568.639999999999
norway_1300,21,7358.4
norway_1300,22,6995.022222222222
norway_1301,0,5139.2
norway_1301,1,7370.08
norway_1301,2,7615.360000000001
norway_1301,3,7370.08
norway_1301,4,7533.6
norway_1301,5,7440.160000000001
norway_1301,6,7416.8
norway_1301,7,7638.719999999999
norway_1301,8,7358.4
norway_1301,9,7218.24
norway_1301,10,6902.88
norway_1301,11,6050.24
norway_1301,12,7136.4800000000005
norway_1301,13,6832.8
norway_1301,14,7311.68
norway_1301,15,7008.0
norway_1301,16,7019.68
norway_1301,17,7311.68
norway_1301,18,7288.32
norway_1301,19,7370.08
norway_1301,20,7498.56
norway_1301,21,2546.2400000000002
norway_1301,22,12410.0
norway_1302,0,5396.16
norway_1302,1,7440.160000000001
norway_1302,2,7428.4800000000005
norway_1302,3,7428.4800000000005
norway_1302,4,7381.76
norway_1302,5,6774.4
norway_1302,6,7463.5199999999995
norway_1302,7,6470.72
norway_1302,8,7486.88
norway_1302,9,7264.960000000001
norway_1302,10,7615.360000000001
norway_1302,11,7486.88
norway_1302,12,7451.839999999999
norway_1302,13,7335.039999999999
norway_1302,14,7580.32
norway_1302,15,7533.6
norway_1302,16,7440.160000000001
norway_1302,17,7405.12
norway_1302,18,7533.6
norway_1302,19,7592.0
norway_1302,20,7264.960000000001
norway_1302,21,7089.759999999999
norway_1302,22,6774.4
norway_1330,0,3854.4
norway_1330,1,4695.36
norway_1330,2,4169.76
norway_1330,3,4006.2400000000002
norway_1330,4,3760.96
norway_1330,5,4169.76
norway_1330,6,3866.0800000000004
norway_1330,7,4088.0
norway_1330,8,3936.16
norway_1330,9,4753.76
norway_1330,10,4613.6
norway_1330,11,4228.16
norway_1330,12,4111.36
norway_1330,13,3971.2
norway_1330,14,3912.8
norway_1330,15,4380.0
norway_1330,16,3877.7599999999998
norway_1330,17,4017.9199999999996
norway_1330,18,4146.4
norway_1330,19,4088.0
norway_1330,20,4672.0
norway_1330,21,4263.2
norway_1330,22,3959.5199999999995
norway_1330,23,4052.96
norway_1330,24,2744.8
norway_1331,0,3562.4
norway_1331,1,4239.84
norway_1331,2,4438.4
norway_1331,3,4496.8
norway_1331,4,4461.76
norway_1331,5,4415.04
norway_1331,6,4333.280000000001
norway_1331,7,4625.280000000001
norway_1331,8,4403.36
norway_1331,9,4251.5199999999995
norway_1331,10,4029.6
norway_1331,11,4309.92
norway_1331,12,4566.88
norway_1331,13,4473.4400000000005
norway_1331,14,4006.2400000000002
norway_1331,15,4520.16
norway_1331,16,4333.280000000001
norway_1331,17,4391.68
norway_1331,18,4216.4800000000005
norway_1331,19,4415.04
norway_1331,20,3749.28
norway_1331,21,4391.68
norway_1331,22,4251.5199999999995
norway_1331,23,4029.6
norway_1332,0,4146.4
norway_1332,1,4730.4
norway_1332,2,4426.72
norway_1332,3,4473.4400000000005
norway_1332,4,4415.04
norway_1332,5,4450.08
norway_1332,6,4438.4
norway_1332,7,4321.6
norway_1332,8,4029.6
norway_1332,9,3982.88
norway_1332,10,4578.5599999999995
norway_1332,11,4321.6
norway_1332,12,4742.08
norway_1332,13,3982.88
norway_1332,14,4239.84
norway_1332,15,4239.84
norway_1332,16,4286.5599999999995
norway_1332,17,3982.88
norway_1332,18,3749.28
norway_1332,19,3760.96
norway_1332,20,4239.84
norway_1332,21,4169.76
norway_1332,22,4017.9200000000005
norway_1332,23,3971.2
norway_1333,0,4123.04
norway_1333,1,4531.84
norway_1333,2,4380.0
norway_1333,3,4543.5199999999995
norway_1333,4,4029.6
norway_1333,5,4052.96
norway_1333,6,4181.4400000000005
norway_1333,7,4415.04
norway_1333,8,3971.2
norway_1333,9,4380.0
norway_1333,10,4251.5199999999995
norway_1333,11,4017.9199999999996
norway_1333,12,3725.9199999999996
norway_1333,13,3468.96
norway_1333,14,3866.0800000000004
norway_1333,15,4263.2
norway_1333,16,2219.2
norway_1333,17,0.0
norway_1333,18,0.0
norway_1333,19,0.0
norway_1333,20,14868.64
norway_1333,21,3468.96
norway_1333,22,3387.2
norway_1333,23,3725.9199999999996
norway_1333,24,2277.6
norway_1354,0,4158.08
norway_1354,1,7019.68
norway_1354,2,7136.4800000000005
norway_1354,3,7370.08
norway_1354,4,6645.92
norway_1354,5,7241.6
norway_1354,6,7323.360000000001
norway_1354,7,7381.76
norway_1354,8,7300.0
norway_1354,9,7066.4
norway_1354,10,6937.92
norway_1354,11,6692.639999999999
norway_1354,12,7311.68
norway_1354,13,7381.76
norway_1354,14,6891.2
norway_1354,15,7218.24
norway_1354,16,6435.679999999999
norway_1354,17,7253.280000000001
norway_1354,18,6972.960000000001
norway_1354,19,6984.639999999999
norway_1354,20,7451.839999999999
norway_1354,21,5956.8
norway_1355,0,5244.32
norway_1355,1,7300.0
norway_1355,2,7148.160000000001
norway_1355,3,6984.639999999999
norway_1355,4,7241.6
norway_1355,5,7136.4800000000005
norway_1355,6,7428.4800000000005
norway_1355,7,7241.6
norway_1355,8,7545.280000000001
norway_1355,9,6751.039999999999
norway_1355,10,6704.32
norway_1355,11,7335.039999999999
norway_1355,12,6634.24
norway_1355,13,7393.44
norway_1355,14,7300.0
norway_1355,15,7136.4800000000005
norway_1355,16,7113.12
norway_1355,17,6984.639999999999
norway_1355,18,7335.039999999999
norway_1355,19,7323.360000000001
norway_1355,20,7194.88
norway_1355,21,7171.5199999999995
norway_1355,22,4944.533333333334
norway_1356,0,3457.28
norway_1356,1,6318.88
norway_1356,2,6751.039999999999
norway_1356,3,6844.4800000000005
norway_1356,4,7323.360000000001
norway_1356,5,7463.5199999999995
norway_1356,6,7393.44
norway_1356,7,7335.039999999999
norway_1356,8,7276.639999999999
norway_1356,9,7124.8
norway_1356,10,7416.8
norway_1356,11,7288.32
norway_1356,12,6961.280000000001
norway_1356,13,7066.4
norway_1356,14,7148.160000000001
norway_1356,15,7335.039999999999
norway_1356,16,7358.4
norway_1356,17,7463.5199999999995
norway_1356,18,7440.160000000001
norway_1356,19,7358.4
norway_1356,20,7276.639999999999
norway_1356,21,7148.160000000001
norway_1356,22,5723.2
norway_1357,0,3796.0
norway_1357,1,6669.280000000001
norway_1357,2,6797.76
norway_1357,3,6879.5199999999995
norway_1357,4,7031.360000000001
norway_1357,5,7440.160000000001
norway_1357,6,6984.639999999999
norway_1357,7,7171.5199999999995
norway_1357,8,7288.32
norway_1357,9,6727.68
norway_1357,10,7346.719999999999
norway_1357,11,7288.32
norway_1357,12,7194.88
norway_1357,13,6891.2
norway_1357,14,6856.160000000001
norway_1357,15,7218.24
norway_1357,16,7510.24
norway_1357,17,7206.56
norway_1357,18,7358.4
norway_1357,19,6972.960000000001
norway_1357,20,6786.08
norway_1357,21,6809.44
norway_1357,22,7041.371428571429
norway_1386,0,7475.2
norway_1386,1,9636.0
norway_1386,2,9484.16
norway_1386,3,9145.439999999999
norway_1386,4,9600.960000000001
norway_1386,5,9939.68
norway_1386,6,9495.84
norway_1386,7,8374.560000000001
norway_1386,8,9776.16
norway_1386,9,9869.6
norway_1386,10,9449.119999999999
norway_1386,11,9472.48
norway_1386,12,9320.64
norway_1386,13,9285.6
norway_1386,14,9203.84
norway_1386,15,9600.960000000001
norway_1386,16,9262.24
norway_1386,17,9297.28
norway_1386,18,9414.08
norway_1386,19,9028.64
norway_1386,20,9052.0
norway_1386,21,8316.16
norway_1387,0,3457.28
norway_1387,1,3912.8
norway_1387,2,4812.16
norway_1387,3,5256.0
norway_1387,4,6120.32
norway_1387,5,6716.0
norway_1387,6,7989.12
norway_1387,7,9250.560000000001
norway_1387,8,10149.92
norway_1387,9,9974.72
norway_1387,10,9098.72
norway_1387,11,8946.880000000001
norway_1387,12,9087.039999999999
norway_1387,13,9706.08
norway_1387,14,8421.28
norway_1387,15,9308.960000000001
norway_1387,16,9250.560000000001
norway_1387,17,9332.32
norway_1387,18,9589.28
norway_1387,19,9565.92
norway_1387,20,8526.4
norway_1387,21,9320.64
norway_1387,22,6657.599999999999
norway_1388,0,6984.639999999999
norway_1388,1,9565.92
norway_1388,2,8900.16
norway_1388,3,9402.4
norway_1388,4,8958.560000000001
norway_1388,5,9227.2
norway_1388,6,8970.24
norway_1388,7,9262.24
norway_1388,8,9344.0
norway_1388,9,8935.2
norway_1388,10,9449.119999999999
norway_1388,11,9157.119999999999
norway_1388,12,8806.72
norway_1388,13,8748.32
norway_1388,14,8666.560000000001
norway_1388,15,8830.08
norway_1388,16,9052.0
norway_1388,17,9250.560000000001
norway_1388,18,8830.08
norway_1388,19,9565.92
norway_1388,20,4052.96
norway_1388,21,18493.333333333332
norway_1389,0,5045.76
norway_1389,1,8351.2
norway_1389,2,8993.6
norway_1389,3,9168.8
norway_1389,4,9624.32
norway_1389,5,9215.52
norway_1389,6,9098.72
norway_1389,7,8514.72
norway_1389,8,9168.8
norway_1389,9,9460.8
norway_1389,10,9554.24
norway_1389,11,9238.880000000001
norway_1389,12,9495.84
norway_1389,13,9192.16
norway_1389,14,9484.16
norway_1389,15,9122.08
norway_1389,16,9530.880000000001
norway_1389,17,8024.160000000001
norway_1389,18,8748.32
norway_1389,19,9647.68
norway_1389,20,9589.28
norway_1389,21,8935.199999999999
norway_1418,0,5057.4400000000005
norway_1418,1,6879.5199999999995
norway_1418,2,7089.76
norway_1418,3,7194.88
norway_1418,4,7229.92
norway_1418,5,6774.4
norway_1418,6,7019.68
norway_1418,7,7323.360000000001
norway_1418,8,6739.360000000001
norway_1418,9,7159.839999999999
norway_1418,10,7054.719999999999
norway_1418,11,6318.88
norway_1418,12,7159.839999999999
norway_1418,13,6237.120000000001
norway_1418,14,6891.2
norway_1418,15,7066.4
norway_1418,16,7031.360000000001
norway_1418,17,6330.5599999999995
norway_1418,18,6587.5199999999995
norway_1418,19,7124.8
norway_1418,20,7031.360000000001
norway_1418,21,7171.5199999999995
norway_1418,22,6774.400000000001
norway_1444,0,4263.2
norway_1444,1,5337.76
norway_1444,2,6272.16
norway_1444,3,6716.0
norway_1444,4,7031.360000000001
norway_1444,5,8876.8
norway_1444,6,10196.64
norway_1444,7,10383.52
norway_1444,8,10336.8
norway_1444,9,9881.28
norway_1444,10,10313.439999999999
norway_1444,11,10593.76
norway_1444,12,10453.6
norway_1444,13,10465.28
norway_1444,14,10278.4
norway_1444,15,10371.84
norway_1444,16,10290.08
norway_1444,17,10021.439999999999
norway_1444,18,9974.72
norway_1444,19,9892.960000000001
norway_1444,20,6482.4
norway_1444,21,15017.142857142857
norway_1445,0,8549.76
norway_1445,1,9857.92
norway_1445,2,10126.560000000001
norway_1445,3,9998.08
norway_1445,4,10114.880000000001
norway_1445,5,10044.8
norway_1445,6,10184.960000000001
norway_1445,7,10126.560000000001
norway_1445,8,10068.16
norway_1445,9,9460.8
norway_1445,10,10570.4
norway_1445,11,10220.0
norway_1445,12,10301.759999999998
norway_1445,13,10255.039999999999
norway_1445,14,10243.36
norway_1445,15,10371.84
norway_1445,16,9963.039999999999
norway_1445,17,9811.2
norway_1445,18,10512.0
norway_1445,19,10149.92
norway_1445,20,2978.4
norway_1445,21,27652.4
norway_1446,0,2943.36
norway_1446,1,4169.76
norway_1446,2,4812.16
norway_1446,3,5337.76
norway_1446,4,7206.56
norway_1446,5,9671.039999999999
norway_1446,6,9565.92
norway_1446,7,10266.72
norway_1446,8,10149.92
norway_1446,9,10418.560000000001
norway_1446,10,10103.2
norway_1446,11,10290.08
norway_1446,12,9717.76
norway_1446,13,10021.439999999999
norway_1446,14,10079.84
norway_1446,15,9986.4
norway_1446,16,10348.48
norway_1446,17,10173.28
norway_1446,18,10348.48
norway_1446,19,10231.68
norway_1446,20,9974.72
norway_1446,21,9519.2
norway_1447,0,6307.2
norway_1447,1,8070.88
norway_1447,2,8374.560000000001
norway_1447,3,9460.8
norway_1447,4,9764.48
norway_1447,5,9998.08
norway_1447,6,9799.52
norway_1447,7,10021.439999999999
norway_1447,8,10196.64
