trace_id,t,throughput_kbps
sweden_203,14,689.12
sweden_203,15,622.9333333333333
sweden_2030,0,13677.279999999999
sweden_2030,1,17870.4
sweden_2030,2,17566.72
sweden_2030,3,17625.120000000003
sweden_2030,4,17484.96
sweden_2030,5,17496.64
sweden_2030,6,17613.44
sweden_2030,7,17496.64
sweden_2030,8,17555.04
sweden_2030,9,17438.239999999998
sweden_2030,10,17636.8
sweden_2030,11,17461.6
sweden_2030,12,17928.8
sweden_2030,13,17765.28
sweden_2030,14,17870.4
sweden_2030,15,17648.48
sweden_2030,16,17882.079999999998
sweden_2030,17,17473.28
sweden_2030,18,17730.239999999998
sweden_2030,19,17531.68
sweden_2030,20,16741.333333333332
sweden_2031,0,13572.16
sweden_2031,1,17520.0
sweden_2031,2,17671.84
sweden_2031,3,17531.68
sweden_2031,4,17776.96
sweden_2031,5,17963.84
sweden_2031,6,17800.32
sweden_2031,7,17812.0
sweden_2031,8,17660.16
sweden_2031,9,17683.52
sweden_2031,10,17812.0
sweden_2031,11,17753.6
sweden_2031,12,17823.68
sweden_2031,13,17776.96
sweden_2031,14,17414.879999999997
sweden_2031,15,17449.920000000002
sweden_2031,16,17578.4
sweden_2031,17,17531.68
sweden_2031,18,17555.04
sweden_2031,19,17952.16
sweden_2031,20,17788.64
sweden_2031,21,15038.0
sweden_2060,0,4380.0
sweden_2060,1,6669.280000000001
sweden_2060,2,7440.160000000001
sweden_2060,3,8316.16
sweden_2060,4,9063.68
sweden_2060,5,10570.4
sweden_2060,6,14366.4
sweden_2060,7,17204.64
sweden_2060,8,17473.28
sweden_2060,9,17508.32
sweden_2060,10,17508.32
sweden_2060,11,17508.32
sweden_2060,12,17274.72
sweden_2060,13,17543.36
sweden_2060,14,17496.64
sweden_2060,15,17496.64
sweden_2060,16,17403.2
sweden_2060,17,17520.0
sweden_2060,18,17391.52
sweden_2060,19,17438.239999999998
sweden_2060,20,17543.36
sweden_2060,21,1752.0
sweden_2061,0,13735.679999999998
sweden_2061,1,17753.6
sweden_2061,2,17251.36
sweden_2061,3,17239.68
sweden_2061,4,17484.96
sweden_2061,5,17204.64
sweden_2061,6,17543.36
sweden_2061,7,17730.239999999998
sweden_2061,8,17228.0
sweden_2061,9,17391.52
sweden_2061,10,17076.16
sweden_2061,11,17204.64
sweden_2061,12,17286.4
sweden_2061,13,17473.28
sweden_2061,14,17508.32
sweden_2061,15,17356.48
sweden_2061,16,17017.760000000002
sweden_2061,17,16573.920000000002
sweden_2061,18,17391.52
sweden_2061,19,17274.72
sweden_2061,20,14296.320000000002
sweden_2061,21,13023.2
sweden_2062,0,4064.6400000000003
sweden_2062,1,5010.719999999999
sweden_2062,2,5980.16
sweden_2062,3,6902.88
sweden_2062,4,7685.44
sweden_2062,5,10173.28
sweden_2062,6,10990.880000000001
sweden_2062,7,11691.68
sweden_2062,8,12719.52
sweden_2062,9,14074.4
sweden_2062,10,16293.6
sweden_2062,11,17543.36
sweden_2062,12,17531.68
sweden_2062,13,17251.36
sweden_2062,14,17181.28
sweden_2062,15,16784.16
sweden_2062,16,17274.72
sweden_2062,17,16842.56
sweden_2062,18,16328.64
sweden_2062,19,16433.760000000002
sweden_2062,20,16936.0
sweden_2062,21,10862.4
sweden_2063,0,13420.320000000002
sweden_2063,1,17099.52
sweden_2063,2,17017.760000000002
sweden_2063,3,16982.719999999998
sweden_2063,4,17228.0
sweden_2063,5,17099.52
sweden_2063,6,17122.879999999997
sweden_2063,7,17333.120000000003
sweden_2063,8,17484.96
sweden_2063,9,17461.6
sweden_2063,10,17181.28
sweden_2063,11,17543.36
sweden_2063,12,17204.64
sweden_2063,13,17111.2
sweden_2063,14,16865.920000000002
sweden_2063,15,16936.0
sweden_2063,16,16936.0
sweden_2063,17,17520.0
sweden_2063,18,17298.079999999998
sweden_2063,19,17625.120000000003
sweden_2063,20,16258.560000000001
sweden_208,0,6996.32
sweden_208,1,9589.28
sweden_208,2,10453.6
sweden_208,3,10290.08
sweden_208,4,11341.28
sweden_208,5,11726.72
sweden_208,6,11574.880000000001
sweden_208,7,10582.08
sweden_208,8,10815.68
sweden_208,9,7930.719999999999
sweden_208,10,12043.377777777778
sweden_209,0,7545.280000000001
sweden_209,1,10500.32
sweden_209,2,10173.28
sweden_209,3,9577.6
sweden_209,4,10173.28
sweden_209,5,10698.880000000001
sweden_209,6,10290.08
sweden_209,7,10862.4
sweden_209,8,10243.36
sweden_209,9,10395.2
sweden_209,10,9344.0
sweden_209,11,9811.199999999999
sweden_2092,0,12182.24
sweden_2092,1,15756.320000000002
sweden_2092,2,15546.079999999998
sweden_2092,3,15207.36
sweden_2092,4,14833.6
sweden_2092,5,14868.64
sweden_2092,6,14833.6
sweden_2092,7,14927.039999999999
sweden_2092,8,14915.36
sweden_2092,9,14903.679999999998
sweden_2092,10,14856.960000000001
sweden_2092,11,14903.679999999998
sweden_2092,12,14892.0
sweden_2092,13,14821.920000000002
sweden_2092,14,14997.12
sweden_2092,15,14821.920000000002
sweden_2092,16,14868.64
sweden_2092,17,14786.88
sweden_2092,18,14810.24
sweden_2092,19,14856.960000000001
sweden_2092,20,14074.4
sweden_2093,0,11901.92
sweden_2093,1,14751.84
sweden_2093,2,14938.720000000001
sweden_2093,3,14810.24
sweden_2093,4,14775.2
sweden_2093,5,14950.4
sweden_2093,6,14728.48
sweden_2093,7,14962.079999999998
sweden_2093,8,14833.6
sweden_2093,9,14962.079999999998
sweden_2093,10,15254.079999999998
sweden_2093,11,15791.36
sweden_2093,12,15405.920000000002
sweden_2093,13,15756.320000000002
sweden_2093,14,15768.0
sweden_2093,15,15090.560000000001
sweden_2093,16,14938.720000000001
sweden_2093,17,14635.039999999999
sweden_2093,18,14845.279999999999
sweden_2093,19,14728.48
sweden_2093,20,14483.2
sweden_2094,0,12065.439999999999
sweden_2094,1,15779.679999999998
sweden_2094,2,14751.84
sweden_2094,3,14693.439999999999
sweden_2094,4,14810.24
sweden_2094,5,14600.0
sweden_2094,6,14740.16
sweden_2094,7,15032.16
sweden_2094,8,15639.52
sweden_2094,9,15417.6
sweden_2094,10,15511.039999999999
sweden_2094,11,15779.679999999998
sweden_2094,12,14716.8
sweden_2094,13,14763.52
sweden_2094,14,14775.2
sweden_2094,15,13373.6
sweden_2094,16,0.0
sweden_2094,17,31559.359999999997
sweden_2094,18,15616.16
sweden_2094,19,15686.24
sweden_2094,20,15347.52
sweden_2094,21,14395.6
sweden_2095,0,12322.4
sweden_2095,1,14600.0
sweden_2095,2,16620.64
sweden_2095,3,15300.8
sweden_2095,4,15697.920000000002
sweden_2095,5,15686.24
sweden_2095,6,15557.76
sweden_2095,7,15429.279999999999
sweden_2095,8,14705.12
sweden_2095,9,14693.439999999999
sweden_2095,10,14670.079999999998
sweden_2095,11,14564.960000000001
sweden_2095,12,13957.6
sweden_2095,13,16410.4
sweden_2095,14,15604.48
sweden_2095,15,15756.320000000002
sweden_2095,16,15639.52
sweden_2095,17,15347.52
sweden_2095,18,14751.84
sweden_2095,19,11177.76
sweden_2095,20,18629.600000000002
sweden_210,0,6797.76
sweden_210,1,9530.880000000001
sweden_210,2,10196.64
sweden_210,3,10757.28
sweden_210,4,11049.28
sweden_210,5,11189.439999999999
sweden_210,6,10792.32
sweden_210,7,10757.28
sweden_210,8,9787.84
sweden_210,9,10640.48
sweden_210,10,10021.439999999999
sweden_210,11,7319.466666666667
sweden_211,0,8538.08
sweden_211,1,11002.560000000001
sweden_211,2,10990.880000000001
sweden_211,3,11329.6
sweden_211,4,10955.84
sweden_211,5,10278.4
sweden_211,6,10979.2
sweden_211,7,10909.119999999999
sweden_211,8,11072.64
sweden_211,9,11294.560000000001
sweden_211,10,10570.4
sweden_2124,0,10138.24
sweden_2124,1,12964.8
sweden_2124,2,14167.84
sweden_2124,3,14635.039999999999
sweden_2124,4,15499.36
sweden_2124,5,15102.24
sweden_2124,6,15803.039999999999
sweden_2124,7,15627.84
sweden_2124,8,15861.439999999999
sweden_2124,9,15639.52
sweden_2124,10,15662.88
sweden_2124,11,15697.920000000002
sweden_2124,12,15697.920000000002
sweden_2124,13,15639.52
sweden_2124,14,15721.279999999999
sweden_2124,15,15604.48
sweden_2124,16,15884.8
sweden_2124,17,15546.079999999998
sweden_2124,18,15639.52
sweden_2124,19,15569.439999999999
sweden_2124,20,15592.8
sweden_2124,21,11757.866666666667
sweden_2125,0,4064.6400000000003
sweden_2125,1,5045.76
sweden_2125,2,6155.36
sweden_2125,3,6797.76
sweden_2125,4,8292.8
sweden_2125,5,11598.24
sweden_2125,6,14623.36
sweden_2125,7,15581.12
sweden_2125,8,15721.279999999999
sweden_2125,9,15651.2
sweden_2125,10,15721.279999999999
sweden_2125,11,15662.88
sweden_2125,12,15604.48
sweden_2125,13,15627.84
sweden_2125,14,10874.08
sweden_2125,15,20778.72
sweden_2125,16,10839.039999999999
sweden_2125,17,20673.6
sweden_2125,18,15849.76
sweden_2125,19,15627.84
sweden_2125,20,15347.52
sweden_2125,21,14308.0
sweden_2126,0,12252.32
sweden_2126,1,15779.679999999998
sweden_2126,2,15616.16
sweden_2126,3,15744.64
sweden_2126,4,15581.12
sweden_2126,5,15943.2
sweden_2126,6,15721.279999999999
sweden_2126,7,15826.4
sweden_2126,8,15604.48
sweden_2126,9,15569.439999999999
sweden_2126,10,15674.560000000001
sweden_2126,11,15464.320000000002
sweden_2126,12,15078.88
sweden_2126,13,15300.8
sweden_2126,14,15230.720000000001
sweden_2126,15,15219.039999999999
sweden_2126,16,15335.84
sweden_2126,17,15347.52
sweden_2126,18,15219.039999999999
sweden_2126,19,15265.76
sweden_2126,20,14600.0
sweden_2127,0,11808.48
sweden_2127,1,15172.320000000002
sweden_2127,2,15335.84
sweden_2127,3,15370.88
sweden_2127,4,15289.12
sweden_2127,5,15440.960000000001
sweden_2127,6,14915.36
sweden_2127,7,15335.84
sweden_2127,8,15452.64
sweden_2127,9,15592.8
sweden_2127,10,15522.720000000001
sweden_2127,11,15709.6
sweden_2127,12,15908.16
sweden_2127,13,15721.279999999999
sweden_2127,14,15732.960000000001
sweden_2127,15,15826.4
sweden_2127,16,15686.24
sweden_2127,17,15394.24
sweden_2127,18,15102.24
sweden_2127,19,14693.439999999999
sweden_2127,20,14035.466666666667
sweden_2156,0,4952.32
sweden_2156,1,9075.36
sweden_2156,2,11703.36
sweden_2156,3,12357.439999999999
sweden_2156,4,11948.64
sweden_2156,5,11972.0
sweden_2156,6,11983.68
sweden_2156,7,11936.960000000001
sweden_2156,8,12018.72
sweden_2156,9,11878.560000000001
sweden_2156,10,11960.32
sweden_2156,11,11983.68
sweden_2156,12,11983.68
sweden_2156,13,11913.6
sweden_2156,14,11983.68
sweden_2156,15,11983.679999999998
sweden_2156,16,11972.0
sweden_2156,17,12007.039999999999
sweden_2156,18,11913.6
sweden_2156,19,12742.880000000001
sweden_2156,20,12661.119999999999
sweden_2156,21,10628.8
sweden_2157,0,5291.04
sweden_2157,1,9565.92
sweden_2157,2,11189.439999999999
sweden_2157,3,11901.92
sweden_2157,4,12042.08
sweden_2157,5,12579.36
sweden_2157,6,12007.039999999999
sweden_2157,7,12661.119999999999
sweden_2157,8,12158.880000000001
sweden_2157,9,12602.72
sweden_2157,10,12614.4
sweden_2157,11,12742.880000000001
sweden_2157,12,12696.16
sweden_2157,13,12614.4
sweden_2157,14,12626.08
sweden_2157,15,12497.6
sweden_2157,16,12672.8
sweden_2157,17,12719.52
sweden_2157,18,12591.039999999999
sweden_2157,19,12626.079999999998
sweden_2157,20,11524.266666666666
sweden_2158,0,9857.92
sweden_2158,1,11855.2
sweden_2158,2,11866.880000000001
sweden_2158,3,11855.2
sweden_2158,4,12018.72
sweden_2158,5,11855.2
sweden_2158,6,12182.24
sweden_2158,7,12591.039999999999
sweden_2158,8,12719.52
sweden_2158,9,12649.439999999999
sweden_2158,10,12696.16
sweden_2158,11,12637.76
sweden_2158,12,12801.28
sweden_2158,13,12719.52
sweden_2158,14,12661.119999999999
sweden_2158,15,8362.880000000001
sweden_2158,16,16457.120000000003
sweden_2158,17,11901.92
sweden_2158,18,11983.68
sweden_2158,19,11960.32
sweden_2158,20,11901.92
sweden_2158,21,9655.466666666667
sweden_2159,0,9799.52
sweden_2159,1,12018.72
sweden_2159,2,11936.960000000001
sweden_2159,3,11983.68
sweden_2159,4,10255.039999999999
sweden_2159,5,13677.279999999999
sweden_2159,6,11948.64
sweden_2159,7,12018.72
sweden_2159,8,12801.28
sweden_2159,9,12626.08
sweden_2159,10,12579.36
sweden_2159,11,12812.960000000001
sweden_2159,12,12556.0
sweden_2159,13,12649.439999999999
sweden_2159,14,12777.92
sweden_2159,15,12649.439999999999
sweden_2159,16,12766.24
sweden_2159,17,12567.68
sweden_2159,18,11983.68
sweden_2159,19,11948.64
sweden_2159,20,11866.880000000001
sweden_2159,21,11060.960000000001
sweden_216,0,5174.24
sweden_216,1,7580.32
sweden_216,2,8830.08
sweden_216,3,9577.6
sweden_216,4,9180.48
sweden_216,5,9752.8
sweden_216,6,9180.48
sweden_216,7,8000.8
sweden_216,8,7755.5199999999995
sweden_216,9,7615.360000000001
sweden_216,10,7346.719999999999
sweden_216,11,7066.400000000001
sweden_217,0,4228.16
sweden_217,1,7510.24
sweden_217,2,10488.64
sweden_217,3,10418.560000000001
sweden_217,4,9507.52
sweden_217,5,8316.16
sweden_217,6,8538.08
sweden_217,7,8129.280000000001
sweden_217,8,8456.32
sweden_217,9,8631.52
sweden_217,10,8199.36
sweden_218,0,5664.8
sweden_218,1,7545.280000000001
sweden_218,2,7697.12
sweden_218,3,7848.960000000001
sweden_218,4,7884.0
sweden_218,5,8187.68
sweden_218,6,8397.92
sweden_218,7,7825.6
sweden_218,8,8094.24
sweden_218,9,7778.88
sweden_218,10,7738.0
sweden_219,0,6645.92
sweden_219,1,8538.08
sweden_219,2,8211.039999999999
sweden_219,3,8327.84
sweden_219,4,8573.119999999999
sweden_219,5,7440.160000000001
sweden_219,6,8444.64
sweden_219,7,8409.6
sweden_219,8,8386.24
sweden_219,9,8339.52
sweden_219,10,5898.4
sweden_2194,0,770.88
sweden_2194,1,829.28
sweden_2194,2,864.32
sweden_2194,3,876.0
sweden_2194,4,899.36
sweden_2194,5,619.04
sweden_2194,6,992.8
sweden_2194,7,654.0799999999999
sweden_2194,8,794.24
sweden_2194,9,887.68
sweden_2194,10,759.2
sweden_2194,11,876.0
sweden_2194,12,303.68
sweden_2194,13,1238.08
sweden_2194,14,899.36
sweden_2194,15,805.92
sweden_2194,16,81.75999999999999
sweden_2194,17,1343.2
sweden_2194,18,817.6
sweden_2194,19,759.2
sweden_2194,20,770.88
sweden_2194,21,817.6
sweden_2194,22,829.28
sweden_2194,23,759.2
sweden_2194,24,782.5600000000001
sweden_2194,25,724.1600000000001
sweden_2194,26,677.4399999999999
sweden_2194,27,794.24
sweden_2194,28,852.64
sweden_2194,29,852.64
sweden_2194,30,840.96
sweden_2194,31,572.3199999999999
sweden_2194,32,934.4
sweden_2194,33,829.28
sweden_2194,34,455.52
sweden_2194,35,595.6800000000001
sweden_2194,36,911.04
sweden_2194,37,864.32
sweden_2194,38,887.68
sweden_2194,39,852.64
sweden_2194,40,852.64
sweden_2194,41,817.6
sweden_2194,42,864.32
sweden_2194,43,922.72
sweden_2194,44,876.0
sweden_2194,45,899.36
sweden_2194,46,876.0
sweden_2194,47,525.6
sweden_2194,48,1051.2
sweden_2194,49,852.64
sweden_2194,50,794.24
sweden_2194,51,805.92
sweden_2194,52,677.4399999999999
sweden_2194,53,887.68
sweden_2194,54,572.3199999999999
sweden_2194,55,1016.1600000000001
sweden_2194,56,899.36
sweden_2194,57,607.36
sweden_2194,58,852.64
sweden_2194,59,794.24
sweden_2194,60,794.24
sweden_2195,0,899.36
sweden_2195,1,934.4
sweden_2195,2,957.76
sweden_2195,3,957.76
sweden_2195,4,735.8399999999999
sweden_2195,5,560.64
sweden_2195,6,759.2
sweden_2195,7,595.6800000000001
sweden_2195,8,724.16
sweden_2195,9,619.04
sweden_2195,10,770.88
sweden_2195,11,689.12
sweden_2195,12,712.48
sweden_2195,13,817.6
sweden_2195,14,478.88
sweden_2195,15,619.04
sweden_2195,16,677.4399999999999
sweden_2195,17,560.64
sweden_2195,18,700.8
sweden_2195,19,327.04
sweden_2195,20,35.04
sweden_2195,21,2114.08
sweden_2195,22,2838.2400000000002
sweden_2195,23,3842.72
sweden_2195,24,4695.36
sweden_2195,25,5396.16
sweden_2195,26,6365.6
sweden_2195,27,7101.44
sweden_2195,28,8140.960000000001
sweden_2195,29,8491.36
sweden_2195,30,10348.48
sweden_2195,31,10663.84
sweden_2195,32,10909.119999999999
sweden_2195,33,10184.960000000001
sweden_2195,34,10850.72
sweden_2195,35,11119.36
sweden_2195,36,10792.32
sweden_2195,37,10932.48
sweden_2195,38,11049.28
sweden_2195,39,10535.36
sweden_2195,40,10710.56
sweden_2195,41,10862.4
sweden_2195,42,10815.68
sweden_2195,43,11119.36
sweden_2195,44,11142.72
sweden_2195,45,11002.560000000001
sweden_2195,46,10768.960000000001
sweden_2195,47,10804.0
sweden_2195,48,11084.32
sweden_2195,49,10535.36
sweden_2195,50,11189.439999999999
sweden_2195,51,10570.4
sweden_2195,52,11037.6
sweden_2195,53,11002.560000000001
sweden_2195,54,11189.439999999999
sweden_2195,55,10733.92
sweden_2195,56,11072.64
sweden_2195,57,10780.64
sweden_2195,58,11329.6
sweden_2195,59,10920.8
sweden_2195,60,10418.560000000001
sweden_2195,61,7767.2
sweden_2196,0,1845.44
sweden_2196,1,3410.56
sweden_2196,2,5991.84
sweden_2196,3,8795.039999999999
sweden_2196,4,10033.119999999999
sweden_2196,5,10465.28
sweden_2196,6,10932.48
sweden_2196,7,10967.52
sweden_2196,8,10593.76
sweden_2196,9,11084.32
sweden_2196,10,10944.16
sweden_2196,11,10909.119999999999
sweden_2196,12,10009.759999999998
sweden_2196,13,10792.32
sweden_2196,14,9916.32
sweden_2196,15,10266.72
sweden_2196,16,9928.0
sweden_2196,17,10103.2
sweden_2196,18,9612.64
sweden_2196,19,9986.4
sweden_2196,20,10360.16
sweden_2196,21,7848.960000000001
sweden_2196,22,12999.84
sweden_2196,23,10593.76
sweden_2196,24,9904.64
sweden_2196,25,10430.24
sweden_2196,26,9998.08
sweden_2196,27,10266.72
sweden_2196,28,10360.16
sweden_2196,29,10231.68
sweden_2196,30,7697.12
sweden_2196,31,12299.039999999999
sweden_2196,32,9706.08
sweden_2196,33,9986.4
sweden_2196,34,10231.68
sweden_2196,35,10675.52
sweden_2196,36,10220.0
sweden_2196,37,9928.0
sweden_2196,38,10348.48
sweden_2196,39,7510.24
sweden_2196,40,14027.679999999998
sweden_2196,41,10885.76
sweden_2196,42,10944.16
sweden_2196,43,10465.28
sweden_2196,44,8923.52
sweden_2196,45,10850.72
sweden_2196,46,10698.880000000001
sweden_2196,47,10056.48
sweden_2196,48,10652.16
sweden_2196,49,10827.36
sweden_2196,50,10628.8
sweden_2196,51,10967.52
sweden_2196,52,9857.92
sweden_2196,53,11177.759999999998
sweden_2196,54,11177.76
sweden_2196,55,11177.76
sweden_2196,56,10990.880000000001
sweden_2196,57,10920.8
sweden_2196,58,10582.08
sweden_2196,59,10850.72
sweden_2196,60,10535.36
sweden_2196,61,8865.12
sweden_2196,62,9898.800000000001
sweden_2197,0,1822.08
sweden_2197,1,3247.04
sweden_2197,2,5524.64
sweden_2197,3,8152.639999999999
sweden_2197,4,9122.08
sweden_2197,5,9624.32
sweden_2197,6,9659.36
sweden_2197,7,10582.08
sweden_2197,8,11236.16
sweden_2197,9,10839.039999999999
sweden_2197,10,11107.68
sweden_2197,11,11084.32
sweden_2197,12,10944.16
sweden_2197,13,10733.92
sweden_2197,14,11014.24
sweden_2197,15,10733.92
sweden_2197,16,5349.4400000000005
sweden_2197,17,16235.2
sweden_2197,18,10757.28
sweden_2197,19,10897.439999999999
sweden_2197,20,10745.6
sweden_2197,21,10687.2
sweden_2197,22,6879.5199999999995
sweden_2197,23,15289.12
sweden_2197,24,6879.5199999999995
sweden_2197,25,14997.12
sweden_2197,26,11049.28
sweden_2197,27,10990.880000000001
sweden_2197,28,10944.16
sweden_2197,29,10768.960000000001
sweden_2197,30,10862.4
sweden_2197,31,10652.16
sweden_2197,32,10687.2
sweden_2197,33,10441.92
sweden_2197,34,10628.8
sweden_2197,35,10862.4
sweden_2197,36,10371.84
sweden_2197,37,11037.6
sweden_2197,38,10675.52
sweden_2197,39,10512.0
sweden_2197,40,10874.08
sweden_2197,41,10360.16
sweden_2197,42,10570.4
sweden_2197,43,10757.28
sweden_2197,44,10371.84
sweden_2197,45,10745.6
sweden_2197,46,10827.36
sweden_2197,47,10488.64
sweden_2197,48,10091.52
sweden_2197,49,5279.36
sweden_2197,50,0.0
sweden_2197,51,25333.920000000002
sweden_2197,52,10453.6
sweden_2197,53,10605.439999999999
sweden_2197,54,10617.119999999999
sweden_2197,55,11025.92
sweden_2197,56,10570.4
sweden_2197,57,10500.32
sweden_2197,58,10582.08
sweden_2197,59,10500.32
sweden_2197,60,10897.439999999999
sweden_2197,61,6190.400000000001
sweden_2202,0,1857.1200000000001
sweden_2202,1,3212.0
sweden_2202,2,4473.4400000000005
sweden_2202,3,5232.64
sweden_2202,4,6073.6
sweden_2202,5,6809.44
sweden_2202,6,8619.84
sweden_2202,7,10325.119999999999
sweden_2202,8,10009.76
sweden_2202,9,10313.439999999999
sweden_2202,10,9180.48
sweden_2202,11,9904.64
sweden_2202,12,10068.16
sweden_2202,13,10231.68
sweden_2202,14,10839.039999999999
sweden_2202,15,10582.08
sweden_2202,16,10862.4
sweden_2202,17,10336.8
sweden_2202,18,10979.2
sweden_2202,19,10944.16
sweden_2202,20,10815.68
sweden_2202,21,10768.960000000001
sweden_2202,22,2277.6
sweden_2202,23,18839.84
sweden_2202,24,2452.8
sweden_2202,25,18419.36
sweden_2202,26,10780.64
sweden_2202,27,10138.24
sweden_2202,28,10079.84
sweden_2202,29,1203.0400000000002
sweden_2202,30,12474.240000000002
sweden_2202,31,16819.2
sweden_2202,32,10500.32
sweden_2202,33,10371.84
sweden_2202,34,9974.72
sweden_2202,35,10091.52
sweden_2202,36,10780.64
sweden_2202,37,10710.56
sweden_2202,38,10909.119999999999
sweden_2202,39,10044.8
sweden_2202,40,10360.16
sweden_2202,41,10582.08
sweden_2202,42,10161.6
sweden_2202,43,10488.64
sweden_2202,44,9951.36
sweden_2202,45,10698.880000000001
sweden_2202,46,10453.6
sweden_2202,47,10768.96
sweden_2202,48,11131.039999999999
sweden_2202,49,11142.72
sweden_2202,50,10792.32
sweden_2202,51,11049.28
sweden_2202,52,10827.36
sweden_2202,53,10792.32
sweden_2202,54,10850.72
sweden_2202,55,10103.2
sweden_2202,56,10628.8
sweden_2202,57,10593.76
sweden_2202,58,10523.68
sweden_2202,59,10290.08
sweden_2202,60,9951.36
sweden_2202,61,9939.68
sweden_2202,62,7913.200000000001
sweden_2203,0,1810.4
sweden_2203,1,3048.48
sweden_2203,2,4111.36
sweden_2203,3,4788.8
sweden_2203,4,5910.08
sweden_2203,5,6564.160000000001
sweden_2203,6,8911.84
sweden_2203,7,10395.2
sweden_2203,8,10547.039999999999
sweden_2203,9,9951.36
sweden_2203,10,10056.48
sweden_2203,11,10079.84
sweden_2203,12,9846.24
sweden_2203,13,10313.439999999999
sweden_2203,14,9402.4
sweden_2203,15,9297.28
sweden_2203,16,9227.2
sweden_2203,17,9834.560000000001
sweden_2203,18,9729.439999999999
sweden_2203,19,9484.16
sweden_2203,20,10290.08
sweden_2203,21,9986.4
sweden_2203,22,9717.76
sweden_2203,23,9565.92
sweden_2203,24,9939.68
sweden_2203,25,8573.119999999999
sweden_2203,26,8526.4
sweden_2203,27,8771.68
sweden_2203,28,8993.6
sweden_2203,29,10056.48
sweden_2203,30,9939.68
sweden_2203,31,9892.96
sweden_2203,32,10149.92
sweden_2203,33,10149.92
sweden_2203,34,9869.6
sweden_2203,35,9472.48
sweden_2203,36,9951.36
sweden_2203,37,10208.32
sweden_2203,38,10149.92
sweden_2203,39,10208.32
sweden_2203,40,10558.72
sweden_2203,41,10675.52
sweden_2203,42,10547.039999999999
sweden_2203,43,10500.32
sweden_2203,44,10325.119999999999
sweden_2203,45,10196.64
sweden_2203,46,10605.439999999999
sweden_2203,47,10675.52
sweden_2203,48,10792.32
sweden_2203,49,9157.119999999999
sweden_2203,50,8783.359999999999
sweden_2203,51,10336.8
sweden_2203,52,10512.0
sweden_2203,53,10628.8
sweden_2203,54,10336.8
sweden_2203,55,10255.039999999999
sweden_2203,56,3807.6800000000003
sweden_2203,57,17216.32
sweden_2203,58,10733.92
sweden_2203,59,10021.439999999999
sweden_2203,60,10441.92
sweden_2203,61,10955.84
sweden_2203,62,6190.4
sweden_2204,0,1810.4
sweden_2204,1,3305.44
sweden_2204,2,6026.88
sweden_2204,3,9682.72
sweden_2204,4,11271.2
sweden_2204,5,11586.560000000001
sweden_2204,6,11609.92
sweden_2204,7,11574.880000000001
sweden_2204,8,11586.560000000001
sweden_2204,9,11609.92
sweden_2204,10,11271.2
sweden_2204,11,11703.36
sweden_2204,12,11656.64
sweden_2204,13,11609.92
sweden_2204,14,11656.64
sweden_2204,15,7300.0
sweden_2204,16,16036.64
sweden_2204,17,11563.2
sweden_2204,18,11785.119999999999
sweden_2204,19,11446.4
sweden_2204,20,11703.36
sweden_2204,21,11388.0
sweden_2204,22,11691.68
sweden_2204,23,11598.24
sweden_2204,24,11609.92
sweden_2204,25,11715.039999999999
sweden_2204,26,11388.0
sweden_2204,27,11107.68
sweden_2204,28,11306.24
sweden_2204,29,10944.16
sweden_2204,30,11388.0
sweden_2204,31,11621.6
sweden_2204,32,11329.6
sweden_2204,33,10990.880000000001
sweden_2204,34,6634.24
sweden_2204,35,15943.2
sweden_2204,36,10465.28
sweden_2204,37,11166.08
sweden_2204,38,5886.719999999999
sweden_2204,39,16749.120000000003
sweden_2204,40,10512.0
sweden_2204,41,11236.16
sweden_2204,42,11773.439999999999
sweden_2204,43,11504.8
sweden_2204,44,11621.6
sweden_2204,45,11574.880000000001
sweden_2204,46,11539.84
sweden_2204,47,10722.24
sweden_2204,48,10441.92
sweden_2204,49,11563.2
sweden_2204,50,10920.8
sweden_2204,51,10465.28
sweden_2204,52,6073.6
sweden_2204,53,16819.2
sweden_2204,54,11481.439999999999
sweden_2204,55,11504.8
sweden_2204,56,11434.72
sweden_2204,57,11715.039999999999
sweden_2204,58,11341.28
sweden_2204,59,11423.039999999999
sweden_2204,60,6762.719999999999
sweden_2204,61,19466.666666666668
sweden_2205,0,1716.9599999999998
sweden_2205,1,2522.88
sweden_2205,2,3492.3199999999997
sweden_2205,3,4403.36
sweden_2205,4,5734.88
sweden_2205,5,8760.0
sweden_2205,6,11060.960000000001
sweden_2205,7,11493.119999999999
sweden_2205,8,11609.92
sweden_2205,9,11609.92
sweden_2205,10,11715.039999999999
sweden_2205,11,11656.64
sweden_2205,12,11551.52
sweden_2205,13,11388.0
sweden_2205,14,11388.0
sweden_2205,15,11411.36
sweden_2205,16,11656.64
sweden_2205,17,11493.119999999999
sweden_2205,18,11551.52
sweden_2205,19,11901.92
sweden_2205,20,7872.32
sweden_2205,21,15592.8
sweden_2205,22,11563.2
sweden_2205,23,7638.719999999999
sweden_2205,24,12906.4
sweden_2205,25,11049.28
sweden_2205,26,11119.36
sweden_2205,27,11096.0
sweden_2205,28,11388.0
sweden_2205,29,11691.68
sweden_2205,30,11341.28
sweden_2205,31,11364.64
sweden_2205,32,11388.0
sweden_2205,33,11680.0
sweden_2205,34,11609.92
sweden_2205,35,11376.32
sweden_2205,36,11504.8
sweden_2205,37,11341.28
sweden_2205,38,10733.92
sweden_2205,39,11131.039999999999
