trace_id,t,throughput_kbps
italy_1413,3,11072.64
italy_1413,4,8619.84
italy_1413,5,5337.76
italy_1413,6,5851.68
italy_1413,7,5185.92
italy_1413,8,5734.879999999999
italy_1413,9,4485.12
italy_1413,10,6680.960000000001
italy_1413,11,4882.24
italy_1413,12,6353.92
italy_1413,13,4426.719999999999
italy_1413,14,5863.36
italy_1413,15,6225.4400000000005
italy_1413,16,5384.4800000000005
italy_1413,17,5536.32
italy_1413,18,5793.280000000001
italy_1413,19,5302.719999999999
italy_1413,20,4672.0
italy_1436,0,27903.52
italy_1436,1,31851.359999999997
italy_1436,2,31804.640000000003
italy_1436,3,31676.159999999996
italy_1436,4,31792.96
italy_1436,5,31781.28
italy_1436,6,31863.04
italy_1436,7,31909.76
italy_1436,8,31956.48
italy_1436,9,31874.72
italy_1436,10,31804.640000000003
italy_1436,11,31874.72
italy_1436,12,31979.840000000004
italy_1436,13,31886.4
italy_1436,14,31874.72
italy_1436,15,31909.76
italy_1436,16,31898.079999999998
italy_1436,17,31979.840000000004
italy_1436,18,31769.6
italy_1436,19,31933.120000000003
italy_1436,20,27284.48
italy_1437,0,27950.24
italy_1437,1,31641.120000000003
italy_1437,2,31641.120000000003
italy_1437,3,31863.04
italy_1437,4,31617.76
italy_1437,5,31676.159999999996
italy_1437,6,31699.52
italy_1437,7,31769.6
italy_1437,8,31536.0
italy_1437,9,31804.640000000003
italy_1437,10,31863.04
italy_1437,11,31921.440000000002
italy_1437,12,31886.4
italy_1437,13,31828.0
italy_1437,14,31828.0
italy_1437,15,31711.2
italy_1437,16,31839.68
italy_1437,17,31921.440000000002
italy_1437,18,31828.0
italy_1437,19,31839.68
italy_1437,20,27837.333333333332
italy_1438,0,27798.4
italy_1438,1,31722.879999999997
italy_1438,2,31430.879999999997
italy_1438,3,31244.0
italy_1438,4,31582.72
italy_1438,5,31208.96
italy_1438,6,31395.840000000004
italy_1438,7,31547.68
italy_1438,8,31722.879999999997
italy_1438,9,31687.840000000004
italy_1438,10,31384.159999999996
italy_1438,11,31407.52
italy_1438,12,31921.440000000002
italy_1438,13,31863.04
italy_1438,14,31944.8
italy_1438,15,31734.559999999998
italy_1438,16,31232.32
italy_1438,17,31547.68
italy_1438,18,31979.840000000004
italy_1438,19,31828.0
italy_1438,20,30523.733333333334
italy_1439,0,15195.679999999998
italy_1439,1,31080.48
italy_1439,2,31582.72
italy_1439,3,31839.68
italy_1439,4,31734.559999999998
italy_1439,5,31722.879999999997
italy_1439,6,31500.96
italy_1439,7,31465.920000000002
italy_1439,8,30975.359999999997
italy_1439,9,31547.68
italy_1439,10,31781.28
italy_1439,11,31711.2
italy_1439,12,31162.24
italy_1439,13,31874.72
italy_1439,14,31921.440000000002
italy_1439,15,31781.28
italy_1439,16,31804.640000000003
italy_1439,17,31863.04
italy_1439,18,31769.6
italy_1439,19,32003.2
italy_1439,20,26961.333333333332
italy_1468,0,12906.4
italy_1468,1,13175.039999999999
italy_1468,2,5256.0
italy_1468,3,5968.4800000000005
italy_1468,4,5092.4800000000005
italy_1468,5,5945.12
italy_1468,6,5104.16
italy_1468,7,6003.5199999999995
italy_1468,8,5326.08
italy_1468,9,5804.96
italy_1468,10,5256.0
italy_1468,11,5828.32
italy_1468,12,5209.280000000001
italy_1468,13,5769.92
italy_1468,14,5267.68
italy_1468,15,5840.0
italy_1468,16,5407.84
italy_1468,17,5548.0
italy_1468,18,5828.32
italy_1468,19,5174.24
italy_1468,20,5793.280000000001
italy_1469,0,4695.36
italy_1469,1,9752.8
italy_1469,2,12532.64
italy_1469,3,9273.92
italy_1469,4,5045.76
italy_1469,5,6085.280000000001
italy_1469,6,4975.68
italy_1469,7,6190.4
italy_1469,8,4800.4800000000005
italy_1469,9,5956.8
italy_1469,10,5466.24
italy_1469,11,5875.04
italy_1469,12,4835.5199999999995
italy_1469,13,5921.76
italy_1469,14,5337.76
italy_1469,15,5945.120000000001
italy_1469,16,5571.36
italy_1469,17,5699.84
italy_1469,18,4274.88
italy_1469,19,6038.5599999999995
italy_1469,20,7066.4
italy_1470,0,4987.36
italy_1470,1,7381.76
italy_1470,2,9402.4
italy_1470,3,11434.72
italy_1470,4,8760.0
italy_1470,5,5501.280000000001
italy_1470,6,5886.72
italy_1470,7,5302.719999999999
italy_1470,8,5734.88
italy_1470,9,5536.32
italy_1470,10,5431.2
italy_1470,11,5618.08
italy_1470,12,5606.4
italy_1470,13,5594.719999999999
italy_1470,14,5279.36
italy_1470,15,5769.92
italy_1470,16,4485.12
italy_1470,17,6634.24
italy_1470,18,5150.88
italy_1470,19,6003.5199999999995
italy_1470,20,3533.2
italy_1471,0,6073.6
italy_1471,1,10605.439999999999
italy_1471,2,11925.28
italy_1471,3,8094.24
italy_1471,4,4742.08
italy_1471,5,6774.4
italy_1471,6,5139.2
italy_1471,7,5548.0
italy_1471,8,5828.32
italy_1471,9,5466.24
italy_1471,10,5524.64
italy_1471,11,5291.04
italy_1471,12,5991.84
italy_1471,13,5267.68
italy_1471,14,5618.08
italy_1471,15,5104.16
italy_1471,16,4333.280000000001
italy_1471,17,6996.32
italy_1471,18,5104.16
italy_1471,19,5174.24
italy_1471,20,5840.0
italy_1500,0,9717.76
italy_1500,1,12894.72
italy_1500,2,9227.2
italy_1500,3,5150.879999999999
italy_1500,4,5010.719999999999
italy_1500,5,5501.280000000001
italy_1500,6,6248.8
italy_1500,7,5501.280000000001
italy_1500,8,5641.4400000000005
italy_1500,9,5606.4
italy_1500,10,5571.36
italy_1500,11,5571.36
italy_1500,12,5337.76
italy_1500,13,5641.4400000000005
italy_1500,14,5606.4
italy_1500,15,5442.88
italy_1500,16,5548.0
italy_1500,17,5699.84
italy_1500,18,5477.92
italy_1500,19,5337.76
italy_1500,20,5606.400000000001
italy_1501,0,6517.4400000000005
italy_1501,1,9565.92
italy_1501,2,11703.36
italy_1501,3,8923.52
italy_1501,4,5419.5199999999995
italy_1501,5,6096.96
italy_1501,6,5010.719999999999
italy_1501,7,6050.24
italy_1501,8,5034.08
italy_1501,9,6050.24
italy_1501,10,5407.84
italy_1501,11,5372.8
italy_1501,12,5407.84
italy_1501,13,5769.92
italy_1501,14,5641.4400000000005
italy_1501,15,5699.84
italy_1501,16,5466.24
italy_1501,17,4520.16
italy_1501,18,5828.32
italy_1501,19,6178.719999999999
italy_1501,20,3533.2
italy_1502,0,4812.16
italy_1502,1,7592.0
italy_1502,2,9157.119999999999
italy_1502,3,11352.960000000001
italy_1502,4,9297.28
italy_1502,5,5197.6
italy_1502,6,5244.32
italy_1502,7,5536.32
italy_1502,8,5828.32
italy_1502,9,5886.719999999999
italy_1502,10,4999.04
italy_1502,11,5886.72
italy_1502,12,5302.719999999999
italy_1502,13,6015.2
italy_1502,14,5302.719999999999
italy_1502,15,5723.2
italy_1502,16,5174.24
italy_1502,17,6085.280000000001
italy_1502,18,5104.16
italy_1502,19,5618.08
italy_1502,20,3698.6666666666665
italy_1503,0,5501.280000000001
italy_1503,1,7930.719999999999
italy_1503,2,10617.119999999999
italy_1503,3,11539.84
italy_1503,4,6248.8
italy_1503,5,6015.2
italy_1503,6,4952.32
italy_1503,7,5863.36
italy_1503,8,5886.719999999999
italy_1503,9,5069.12
italy_1503,10,5933.4400000000005
italy_1503,11,5326.08
italy_1503,12,5828.32
italy_1503,13,5431.2
italy_1503,14,5361.12
italy_1503,15,5945.12
italy_1503,16,4917.28
italy_1503,17,6202.08
italy_1503,18,4601.92
italy_1503,19,6482.4
italy_1503,20,2861.6000000000004
italy_1532,0,27856.8
italy_1532,1,31956.48
italy_1532,2,31921.440000000002
italy_1532,3,31746.24
italy_1532,4,31664.48
italy_1532,5,31851.359999999997
italy_1532,6,31664.48
italy_1532,7,31699.52
italy_1532,8,31746.24
italy_1532,9,31792.96
italy_1532,10,31734.559999999998
italy_1532,11,31629.440000000002
italy_1532,12,31676.159999999996
italy_1532,13,31898.079999999998
italy_1532,14,31898.079999999998
italy_1532,15,31617.76
italy_1532,16,31816.32
italy_1532,17,31781.28
italy_1532,18,31641.120000000003
italy_1532,19,31711.2
italy_1532,20,28522.559999999998
italy_1533,0,27845.120000000003
italy_1533,1,31757.920000000002
italy_1533,2,31921.440000000002
italy_1533,3,31851.359999999997
italy_1533,4,31863.04
italy_1533,5,31769.6
italy_1533,6,31839.68
italy_1533,7,31652.8
italy_1533,8,31804.640000000003
italy_1533,9,31921.440000000002
italy_1533,10,31606.079999999998
italy_1533,11,31898.079999999998
italy_1533,12,31757.920000000002
italy_1533,13,31290.72
italy_1533,14,31279.04
italy_1533,15,31220.640000000003
italy_1533,16,31676.159999999996
italy_1533,17,31851.359999999997
italy_1533,18,31068.8
italy_1533,19,31863.04
italy_1533,20,28148.8
italy_1534,0,25509.120000000003
italy_1534,1,31851.359999999997
italy_1534,2,31571.04
italy_1534,3,31524.32
italy_1534,4,31676.159999999996
italy_1534,5,31711.2
italy_1534,6,31127.2
italy_1534,7,30916.96
italy_1534,8,30823.52
italy_1534,9,31384.159999999996
italy_1534,10,31244.0
italy_1534,11,30893.6
italy_1534,12,31349.120000000003
italy_1534,13,31302.4
italy_1534,14,30368.0
italy_1534,15,29924.159999999996
italy_1534,16,30706.72
italy_1534,17,31033.76
italy_1534,18,31162.24
italy_1534,19,30589.920000000002
italy_1534,20,27584.266666666666
italy_1535,0,20626.879999999997
italy_1535,1,25263.84
italy_1535,2,27833.440000000002
italy_1535,3,30636.640000000003
italy_1535,4,31594.4
italy_1535,5,31734.559999999998
italy_1535,6,31863.04
italy_1535,7,31792.96
italy_1535,8,31956.48
italy_1535,9,31909.76
italy_1535,10,31886.4
italy_1535,11,31524.32
italy_1535,12,31524.32
italy_1535,13,31956.48
italy_1535,14,31898.079999999998
italy_1535,15,31921.440000000002
italy_1535,16,31757.920000000002
italy_1535,17,31769.6
italy_1535,18,31699.52
italy_1535,19,31430.879999999997
italy_1535,20,28032.0
italy_1564,0,12836.32
italy_1564,1,12871.36
italy_1564,2,5384.4800000000005
italy_1564,3,5875.04
italy_1564,4,5431.2
italy_1564,5,5629.76
italy_1564,6,5676.4800000000005
italy_1564,7,5536.32
italy_1564,8,5501.28
italy_1564,9,5489.6
italy_1564,10,5524.64
italy_1564,11,5723.2
italy_1564,12,5501.280000000001
italy_1564,13,5057.4400000000005
italy_1564,14,6038.5599999999995
italy_1564,15,5057.4400000000005
italy_1564,16,5968.4800000000005
italy_1564,17,5104.16
italy_1564,18,6108.64
italy_1564,19,3760.96
italy_1564,20,4438.4
italy_1565,0,4356.64
italy_1565,1,7136.4800000000005
italy_1565,2,8654.880000000001
italy_1565,3,11177.76
italy_1565,4,10383.52
italy_1565,5,5489.6
italy_1565,6,5197.6
italy_1565,7,5711.5199999999995
italy_1565,8,5279.36
italy_1565,9,5991.84
italy_1565,10,4917.280000000001
italy_1565,11,4905.6
italy_1565,12,6564.160000000001
italy_1565,13,5641.4400000000005
italy_1565,14,5758.24
italy_1565,15,5314.4
italy_1565,16,5898.4
italy_1565,17,5127.5199999999995
italy_1565,18,5840.0
italy_1565,19,5244.32
italy_1565,20,4866.666666666667
italy_1566,0,6657.6
italy_1566,1,11341.28
italy_1566,2,13046.560000000001
italy_1566,3,5804.96
italy_1566,4,5781.6
italy_1566,5,4952.32
italy_1566,6,6132.0
italy_1566,7,4928.96
italy_1566,8,5910.08
italy_1566,9,5314.4
italy_1566,10,5618.08
italy_1566,11,5349.4400000000005
italy_1566,12,5980.16
italy_1566,13,5279.36
italy_1566,14,5769.92
italy_1566,15,5372.8
italy_1566,16,5583.04
italy_1566,17,5828.32
italy_1566,18,5396.16
italy_1566,19,5150.88
italy_1566,20,5226.8
italy_1567,0,6505.76
italy_1567,1,11820.16
italy_1567,2,12871.359999999999
italy_1567,3,4917.280000000001
italy_1567,4,5431.2
italy_1567,5,6307.2
italy_1567,6,5162.5599999999995
italy_1567,7,6318.88
italy_1567,8,5045.76
italy_1567,9,5968.48
italy_1567,10,4975.68
italy_1567,11,5933.4400000000005
italy_1567,12,5302.719999999999
italy_1567,13,5863.36
italy_1567,14,5244.32
italy_1567,15,5945.12
italy_1567,16,5069.12
italy_1567,17,5933.4400000000005
italy_1567,18,5361.120000000001
italy_1567,19,5816.64
italy_1567,20,4648.64
italy_1620,0,10780.64
italy_1620,1,13186.720000000001
italy_1620,2,7545.280000000001
italy_1620,3,5571.36
italy_1620,4,4777.12
italy_1620,5,6073.6
italy_1620,6,5606.4
italy_1620,7,5840.0
italy_1620,8,5022.4
italy_1620,9,6026.88
italy_1620,10,4987.36
italy_1620,11,6085.280000000001
italy_1620,12,5010.719999999999
italy_1620,13,6143.68
italy_1620,14,5501.280000000001
italy_1620,15,5653.12
italy_1620,16,5302.719999999999
italy_1620,17,5594.719999999999
italy_1620,18,5758.24
italy_1620,19,5431.2
italy_1620,20,4321.599999999999
italy_1621,0,5723.2
italy_1621,1,8643.2
italy_1621,2,10290.08
italy_1621,3,10792.32
italy_1621,4,6680.960000000001
italy_1621,5,5080.8
italy_1621,6,6307.2
italy_1621,7,5232.64
italy_1621,8,6003.5199999999995
italy_1621,9,5197.6
italy_1621,10,5734.88
italy_1621,11,5524.64
italy_1621,12,5209.280000000001
italy_1621,13,5828.32
italy_1621,14,5758.24
italy_1621,15,5536.32
italy_1621,16,5723.2
italy_1621,17,5431.2
italy_1621,18,5606.4
italy_1621,19,5454.5599999999995
italy_1621,20,3270.4
italy_1622,0,7253.280000000001
italy_1622,1,9904.64
italy_1622,2,11843.52
italy_1622,3,7778.88
italy_1622,4,4777.12
italy_1622,5,6704.32
italy_1622,6,5057.4400000000005
italy_1622,7,5875.04
italy_1622,8,5115.84
italy_1622,9,5980.16
italy_1622,10,5548.0
italy_1622,11,5746.5599999999995
italy_1622,12,4975.68
italy_1622,13,5548.0
italy_1622,14,5512.96
italy_1622,15,5723.2
italy_1622,16,5536.32
italy_1622,17,5419.5199999999995
italy_1622,18,6073.6
italy_1622,19,5104.16
italy_1622,20,4126.933333333333
italy_1623,0,6704.32
italy_1623,1,10757.28
italy_1623,2,11212.8
italy_1623,3,8573.119999999999
italy_1623,4,5244.32
italy_1623,5,5606.4
italy_1623,6,5454.5599999999995
italy_1623,7,5314.4
italy_1623,8,6178.719999999999
italy_1623,9,5139.2
italy_1623,10,5840.0
italy_1623,11,5267.68
italy_1623,12,5291.04
italy_1623,13,5664.8
italy_1623,14,4578.5599999999995
italy_1623,15,6716.0
italy_1623,16,4975.68
italy_1623,17,6412.32
italy_1623,18,5162.5599999999995
italy_1623,19,5816.639999999999
italy_1623,20,4204.8
italy_1652,0,10722.24
italy_1652,1,25427.36
italy_1652,2,29632.159999999996
italy_1652,3,30718.4
italy_1652,4,34385.92
italy_1652,5,37142.4
italy_1652,6,39396.64
italy_1652,7,45283.36
italy_1652,8,47654.4
italy_1652,9,46871.840000000004
italy_1652,10,47128.8
italy_1652,11,46498.08
italy_1652,12,47222.240000000005
italy_1652,13,46860.159999999996
italy_1652,14,44535.840000000004
italy_1652,15,46720.0
italy_1652,16,48109.92
italy_1652,17,47163.840000000004
italy_1652,18,47257.28
italy_1652,19,47747.840000000004
italy_1652,20,35857.6
italy_1653,0,20112.96
italy_1653,1,24504.64
italy_1653,2,26700.48
italy_1653,3,29702.24
italy_1653,4,31851.359999999997
italy_1653,5,34969.92
italy_1653,6,43075.840000000004
italy_1653,7,44605.92
italy_1653,8,47852.96
italy_1653,9,47502.56
italy_1653,10,47876.32
italy_1653,11,47759.520000000004
italy_1653,12,47315.68
italy_1653,13,47163.840000000004
italy_1653,14,47175.520000000004
italy_1653,15,48051.520000000004
italy_1653,16,46976.96
italy_1653,17,47479.2
italy_1653,18,47689.439999999995
italy_1653,19,47409.12
italy_1653,20,42437.333333333336
italy_1654,0,9928.0
italy_1654,1,12345.76
italy_1654,2,14962.079999999998
italy_1654,3,17847.04
italy_1654,4,19926.079999999998
italy_1654,5,23465.120000000003
italy_1654,6,32061.6
italy_1654,7,42515.2
italy_1654,8,47023.68
italy_1654,9,47759.520000000004
italy_1654,10,47490.88
italy_1654,11,46720.0
italy_1654,12,47222.240000000005
italy_1654,13,46790.08
italy_1654,14,46533.12
italy_1654,15,47082.08
italy_1654,16,44150.4
italy_1654,17,47479.2
italy_1654,18,41358.88
italy_1654,19,51123.36
italy_1654,20,46720.0
italy_1655,0,7148.160000000001
italy_1655,1,10056.48
italy_1655,2,13023.2
italy_1655,3,15032.16
italy_1655,4,18080.64
italy_1655,5,21526.239999999998
italy_1655,6,29737.28
italy_1655,7,42760.479999999996
italy_1655,8,46322.88
italy_1655,9,47596.0
italy_1655,10,48028.159999999996
italy_1655,11,47187.2
italy_1655,12,43753.28
italy_1655,13,47444.159999999996
italy_1655,14,46533.12
italy_1655,15,46883.520000000004
italy_1655,16,47782.88
italy_1655,17,46299.520000000004
italy_1655,18,46369.6
italy_1655,19,42643.68
italy_1655,20,51976.0
italy_1684,0,12672.8
italy_1684,1,12883.039999999999
italy_1684,2,5840.0
italy_1684,3,5758.24
italy_1684,4,5010.719999999999
italy_1684,5,6120.32
italy_1684,6,4613.6
italy_1684,7,6388.96
italy_1684,8,4251.5199999999995
italy_1684,9,5104.16
italy_1684,10,7229.92
italy_1684,11,5326.08
italy_1684,12,5489.6
italy_1684,13,5816.64
italy_1684,14,5349.4400000000005
italy_1684,15,5863.36
italy_1684,16,4858.88
italy_1684,17,6190.4
italy_1684,18,5256.0
italy_1684,19,5758.24
italy_1684,20,4263.2
italy_1685,0,5921.76
italy_1685,1,8176.0
italy_1685,2,10547.039999999999
italy_1685,3,11808.48
italy_1685,4,6143.68
italy_1685,5,5337.76
italy_1685,6,5734.88
italy_1685,7,5548.0
italy_1685,8,5524.64
italy_1685,9,5571.36
italy_1685,10,5209.280000000001
italy_1685,11,5816.64
italy_1685,12,5162.5599999999995
italy_1685,13,5793.280000000001
italy_1685,14,5349.4400000000005
italy_1685,15,5956.8
italy_1685,16,5115.84
italy_1685,17,5933.4400000000005
italy_1685,18,5162.5599999999995
italy_1685,19,5816.64
italy_1685,20,4321.6
italy_1686,0,7475.2
italy_1686,1,11680.0
italy_1686,2,12532.64
italy_1686,3,4987.36
italy_1686,4,6003.5199999999995
italy_1686,5,4987.36
italy_1686,6,5022.4
italy_1686,7,6809.4400000000005
italy_1686,8,3889.44
italy_1686,9,6026.88
italy_1686,10,6330.5599999999995
italy_1686,11,5548.0
italy_1686,12,5291.04
italy_1686,13,6003.5199999999995
italy_1686,14,5069.12
italy_1686,15,6108.64
italy_1686,16,5115.84
italy_1686,17,5968.4800000000005
italy_1686,18,5606.4
italy_1686,19,5232.64
italy_1686,20,5840.0
italy_1687,0,6704.32
italy_1687,1,10885.76
italy_1687,2,12906.4
italy_1687,3,6494.08
italy_1687,4,5337.76
italy_1687,5,4707.04
italy_1687,6,5758.24
italy_1687,7,6342.24
italy_1687,8,5372.8
italy_1687,9,5489.6
italy_1687,10,5816.64
italy_1687,11,5583.04
italy_1687,12,5501.280000000001
italy_1687,13,5349.4400000000005
italy_1687,14,5781.6
italy_1687,15,5302.72
italy_1687,16,5664.8
italy_1687,17,5232.64
italy_1687,18,5804.96
italy_1687,19,5758.24
italy_1687,20,3698.6666666666665
italy_1716,0,9180.48
italy_1716,1,11609.92
italy_1716,2,10698.880000000001
italy_1716,3,4987.36
italy_1716,4,6307.2
italy_1716,5,5267.68
italy_1716,6,5594.719999999999
italy_1716,7,5699.84
italy_1716,8,5220.96
italy_1716,9,5945.12
italy_1716,10,5069.12
italy_1716,11,6085.280000000001
italy_1716,12,4870.5599999999995
italy_1716,13,6272.160000000001
italy_1716,14,5010.719999999999
italy_1716,15,6073.6
italy_1716,16,4788.8
italy_1716,17,6295.5199999999995
italy_1716,18,4905.6
italy_1716,19,6050.24
italy_1716,20,4467.6
italy_1717,0,5244.32
italy_1717,1,7451.839999999999
italy_1717,2,9308.960000000001
italy_1717,3,11189.439999999999
italy_1717,4,9122.08
italy_1717,5,5653.12
italy_1717,6,5396.16
italy_1717,7,5291.04
italy_1717,8,5921.76
italy_1717,9,5454.5599999999995
italy_1717,10,5618.08
italy_1717,11,5104.16
italy_1717,12,6108.64
italy_1717,13,4508.4800000000005
italy_1717,14,6307.2
italy_1717,15,5162.5599999999995
italy_1717,16,5945.12
italy_1717,17,4964.0
italy_1717,18,6143.68
italy_1717,19,5536.32
italy_1717,20,4866.666666666667
italy_1718,0,6821.12
italy_1718,1,10979.2
italy_1718,2,11913.6
italy_1718,3,7113.12
italy_1718,4,5361.12
italy_1718,5,6026.88
italy_1718,6,5162.5599999999995
italy_1718,7,5991.84
italy_1718,8,5256.0
italy_1718,9,5781.6
italy_1718,10,5115.84
italy_1718,11,5945.12
italy_1718,12,5022.4
italy_1718,13,5769.92
italy_1718,14,5337.76
italy_1718,15,6050.24
italy_1718,16,5594.719999999999
italy_1718,17,5466.24
italy_1718,18,5734.88
italy_1718,19,5419.5199999999995
italy_1718,20,5723.2
italy_1719,0,7311.68
italy_1719,1,9671.039999999999
italy_1719,2,11936.960000000001
italy_1719,3,7977.44
italy_1719,4,5442.88
italy_1719,5,5968.4800000000005
italy_1719,6,5174.24
italy_1719,7,5723.2
italy_1719,8,5442.88
italy_1719,9,5828.32
italy_1719,10,5594.719999999999
italy_1719,11,5548.0
italy_1719,12,5419.5199999999995
italy_1719,13,5244.32
italy_1719,14,5419.5199999999995
italy_1719,15,5653.12
italy_1719,16,5536.32
italy_1719,17,5933.4400000000005
italy_1719,18,4777.120000000001
italy_1719,19,6085.280000000001
italy_1719,20,5840.0
italy_1748,0,12766.24
italy_1748,1,15324.16
italy_1748,2,18909.920000000002
italy_1748,3,22413.920000000002
italy_1748,4,16900.96
italy_1748,5,15184.0
italy_1748,6,16480.48
italy_1748,7,20171.36
italy_1748,8,22495.68
italy_1748,9,24796.64
italy_1748,10,26081.44
italy_1748,11,30496.48
italy_1748,12,28779.52
italy_1748,13,24247.68
italy_1748,14,24095.84
italy_1748,15,37013.92
italy_1748,16,41779.36
italy_1748,17,27424.640000000003
italy_1748,18,37773.12
italy_1748,19,31804.640000000003
italy_1748,20,25976.32
italy_1749,0,10360.16
italy_1749,1,13735.679999999998
italy_1749,2,16363.679999999998
italy_1749,3,19412.16
italy_1749,4,22297.120000000003
italy_1749,5,25368.96
italy_1749,6,33463.2
italy_1749,7,45633.759999999995
italy_1749,8,44313.92
italy_1749,9,47222.240000000005
italy_1749,10,47736.159999999996
italy_1749,11,47923.04
italy_1749,12,47502.56
italy_1749,13,46836.8
italy_1749,14,45014.72
italy_1749,15,44746.08
italy_1749,16,43578.08
italy_1749,17,47012.0
italy_1749,18,47350.72
italy_1749,19,47642.72
italy_1749,20,39400.53333333333
italy_1750,0,39910.56
italy_1750,1,46206.08
italy_1750,2,38368.8
italy_1750,3,37469.44
italy_1750,4,45213.28
italy_1750,5,45587.04
italy_1750,6,45119.840000000004
italy_1750,7,45446.88
italy_1750,8,46918.56
italy_1750,9,47093.759999999995
italy_1750,10,47023.68
italy_1750,11,30870.24
italy_1750,12,15394.24
italy_1750,13,18372.64
italy_1750,14,20369.920000000002
italy_1750,15,23967.36
italy_1750,16,26864.0
italy_1750,17,28849.6
italy_1750,18,32096.640000000003
italy_1750,19,34934.88
italy_1750,20,29784.0
italy_1751,0,9297.28
italy_1751,1,11901.92
italy_1751,2,14436.48
italy_1751,3,16188.48
italy_1751,4,9834.560000000001
italy_1751,5,11901.92
italy_1751,6,14249.6
italy_1751,7,16819.2
italy_1751,8,18629.6
italy_1751,9,21631.36
italy_1751,10,23792.16
italy_1751,11,25649.28
italy_1751,12,30648.32
italy_1751,13,39361.6
italy_1751,14,46778.4
italy_1751,15,47432.479999999996
italy_1751,16,47782.88
italy_1751,17,47444.159999999996
italy_1751,18,44150.4
italy_1751,19,49861.92
italy_1751,20,40120.8
italy_1780,0,9963.039999999999
italy_1780,1,12742.880000000001
italy_1780,2,8923.52
italy_1780,3,5302.719999999999
italy_1780,4,5723.2
italy_1780,5,5489.6
italy_1780,6,4485.12
italy_1780,7,5980.16
italy_1780,8,5886.719999999999
italy_1780,9,5898.4
italy_1780,10,5372.8
italy_1780,11,5688.16
italy_1780,12,5536.32
italy_1780,13,5407.84
italy_1780,14,5232.64
italy_1780,15,5828.32
italy_1780,16,5536.32
italy_1780,17,5921.76
italy_1780,18,4999.04
italy_1780,19,6143.68
italy_1780,20,3893.3333333333335
italy_1781,0,6365.6
italy_1781,1,8970.24
italy_1781,2,11119.36
italy_1781,3,10617.119999999999
italy_1781,4,4730.4
italy_1781,5,6061.92
italy_1781,6,5618.08
italy_1781,7,5606.4
italy_1781,8,5407.84
italy_1781,9,5477.92
italy_1781,10,5734.88
italy_1781,11,5314.4
italy_1781,12,5758.24
italy_1781,13,5442.879999999999
italy_1781,14,4917.280000000001
italy_1781,15,5863.36
italy_1781,16,5664.8
italy_1781,17,6026.88
italy_1781,18,5034.08
italy_1781,19,5933.4400000000005
italy_1781,20,4292.4
italy_1782,0,7264.960000000001
italy_1782,1,10149.92
italy_1782,2,11761.76
italy_1782,3,7860.639999999999
italy_1782,4,5734.88
italy_1782,5,5594.719999999999
italy_1782,6,5361.12
italy_1782,7,4660.32
italy_1782,8,6167.04
italy_1782,9,5454.5599999999995
italy_1782,10,6085.280000000001
italy_1782,11,5291.04
italy_1782,12,5758.24
italy_1782,13,4987.36
italy_1782,14,5524.64
italy_1782,15,5454.5599999999995
italy_1782,16,6132.0
italy_1782,17,5477.92
italy_1782,18,5583.04
italy_1782,19,4964.0
italy_1782,20,3971.2
italy_1783,0,6902.88
italy_1783,1,11469.76
italy_1783,2,12626.08
italy_1783,3,5723.2
italy_1783,4,5781.6
italy_1783,5,5384.4800000000005
italy_1783,6,5431.2
italy_1783,7,5548.0
italy_1783,8,5629.76
italy_1783,9,5594.719999999999
italy_1783,10,5746.5599999999995
italy_1783,11,5057.4400000000005
italy_1783,12,6026.88
italy_1783,13,5314.4
italy_1783,14,5898.4
italy_1783,15,5396.16
italy_1783,16,5594.719999999999
italy_1783,17,5594.719999999999
italy_1783,18,5384.4800000000005
italy_1783,19,5606.4
italy_1783,20,3947.84
italy_1812,0,7848.960000000001
italy_1812,1,10780.64
italy_1812,2,13069.92
italy_1812,3,15768.0
italy_1812,4,17905.44
italy_1812,5,21094.079999999998
italy_1812,6,22390.56
italy_1812,7,23616.96
italy_1812,8,26758.879999999997
italy_1812,9,26607.04
italy_1812,10,33019.36
italy_1812,11,34736.32
italy_1812,12,41464.0
italy_1812,13,39758.72
italy_1812,14,36535.04
italy_1812,15,37364.32
italy_1812,16,39268.159999999996
italy_1812,17,39863.840000000004
italy_1812,18,38754.240000000005
italy_1812,19,38380.479999999996
italy_1812,20,38660.799999999996
italy_1813,0,9472.48
italy_1813,1,12556.0
italy_1813,2,15043.84
italy_1813,3,17111.2
italy_1813,4,19342.079999999998
italy_1813,5,21619.68
italy_1813,6,23710.4
italy_1813,7,25404.0
italy_1813,8,27716.640000000003
italy_1813,9,26023.04
italy_1813,10,14156.16
italy_1813,11,16316.960000000001
italy_1813,12,19680.8
italy_1813,13,20825.44
italy_1813,14,22962.879999999997
italy_1813,15,25345.6
italy_1813,16,27342.879999999997
italy_1813,17,29433.6
italy_1813,18,31045.440000000002
italy_1813,19,36500.0
italy_1813,20,46603.2
italy_1814,0,38579.04
italy_1814,1,39606.88
italy_1814,2,28861.28
italy_1814,3,24142.56
italy_1814,4,25404.0
italy_1814,5,25917.920000000002
italy_1814,6,26630.4
italy_1814,7,23815.52
italy_1814,8,24130.879999999997
italy_1814,9,30613.28
italy_1814,10,32552.159999999996
italy_1814,11,37060.64
italy_1814,12,39817.12
italy_1814,13,41545.759999999995
italy_1814,14,44208.8
italy_1814,15,44804.479999999996
italy_1814,16,46684.96
